,open,high,low,close,volume
2023-06-07 17:26:00,1836.42,1836.52,1835.16,1836.52,12.33234
2023-06-07 17:27:00,1836.63,1836.74,1834.47,1834.47,8.70823
2023-06-07 17:28:00,1834.17,1835.37,1833.79,1834.24,16.15379
2023-06-07 17:29:00,1834.3,1837.13,1834.3,1837.13,14.50132
2023-06-07 17:30:00,1836.22,1836.71,1835.07,1836.71,12.90352
2023-06-07 17:31:00,1836.81,1840.7,1836.81,1840.7,21.75443
2023-06-07 17:32:00,1840.72,1841.02,1839.88,1841.02,12.7017
2023-06-07 17:33:00,1841.09,1842.01,1840.72,1841.94,14.9885
2023-06-07 17:34:00,1842.0,1843.87,1841.62,1842.38,21.71451
2023-06-07 17:35:00,1841.76,1842.47,1840.24,1840.35,9.69027
2023-06-07 17:36:00,1840.39,1841.31,1839.94,1840.36,18.06849
2023-06-07 17:37:00,1839.89,1839.93,1839.14,1839.84,9.55466
2023-06-07 17:38:00,1839.99,1840.03,1839.01,1839.45,6.5605
2023-06-07 17:39:00,1839.3,1841.17,1839.01,1841.17,13.10744
2023-06-07 17:40:00,1841.21,1841.22,1840.01,1840.03,9.00074
2023-06-07 17:41:00,1840.1,1842.24,1840.1,1842.22,20.62359
2023-06-07 17:42:00,1841.82,1841.82,1840.89,1840.89,5.75188
2023-06-07 17:43:00,1840.77,1841.78,1840.77,1841.78,8.93442
2023-06-07 17:44:00,1841.78,1842.32,1841.54,1841.93,10.99239
2023-06-07 17:45:00,1842.21,1842.56,1841.33,1842.56,10.48357
2023-06-07 17:46:00,1842.73,1843.96,1842.73,1843.96,12.28749
2023-06-07 17:47:00,1843.97,1862.1,1843.79,1844.88,19.93321
2023-06-07 17:48:00,1844.96,1845.22,1843.77,1844.17,7.03355
2023-06-07 17:49:00,1844.33,1844.47,1843.86,1844.04,5.18079
2023-06-07 17:50:00,1843.77,1843.85,1832.79,1842.66,12.46851
2023-06-07 17:51:00,1842.5,1843.0,1841.68,1842.77,16.04222
2023-06-07 17:52:00,1842.82,1842.99,1842.15,1842.65,15.20677
2023-06-07 17:53:00,1842.65,1842.72,1842.41,1842.53,2.31886
2023-06-07 17:54:00,1842.36,1842.38,1841.01,1841.06,6.93649
2023-06-07 17:55:00,1840.81,1850.46,1840.78,1841.51,19.5464
2023-06-07 17:56:00,1841.72,1842.49,1841.62,1841.62,6.7164
2023-06-07 17:57:00,1841.51,1841.56,1841.01,1841.28,2.8092
2023-06-07 17:58:00,1841.3,1841.44,1840.42,1840.44,6.83841
2023-06-07 17:59:00,1840.51,1840.61,1840.33,1840.33,3.10254
2023-06-07 18:00:00,1840.33,1841.16,1840.22,1841.16,9.68054
2023-06-07 18:01:00,1840.61,1840.99,1840.61,1840.94,4.363
2023-06-07 18:02:00,1841.0,1841.61,1840.51,1840.54,8.84233
2023-06-07 18:03:00,1840.36,1840.38,1840.24,1840.24,1.4517
2023-06-07 18:04:00,1840.23,1840.27,1829.12,1839.04,19.47452
2023-06-07 18:05:00,1838.58,1838.95,1837.04,1837.04,8.68269
2023-06-07 18:06:00,1835.99,1841.57,1835.99,1841.57,20.70318
2023-06-07 18:07:00,1840.74,1841.1,1838.55,1838.78,10.70923
2023-06-07 18:08:00,1838.8,1841.88,1838.8,1841.88,16.75273
2023-06-07 18:09:00,1841.91,1843.17,1841.51,1841.88,10.60205
2023-06-07 18:10:00,1841.88,1842.16,1834.85,1842.1,25.19949
2023-06-07 18:11:00,1841.39,1841.39,1840.95,1840.95,2.33062
2023-06-07 18:12:00,1840.98,1841.75,1840.51,1840.51,13.29916
2023-06-07 18:13:00,1840.29,1840.38,1838.8,1838.81,3.97056
2023-06-07 18:14:00,1838.65,1838.86,1837.98,1838.86,7.04464
2023-06-07 18:15:00,1838.86,1840.17,1838.77,1840.17,14.46358
2023-06-07 18:16:00,1840.14,1842.18,1840.11,1842.18,13.53073
2023-06-07 18:17:00,1842.33,1842.53,1841.32,1841.32,10.77779
2023-06-07 18:18:00,1840.68,1840.81,1838.74,1838.75,4.85904
2023-06-07 18:19:00,1838.75,1840.43,1838.75,1840.43,10.21374
2023-06-07 18:20:00,1840.49,1840.77,1839.75,1839.75,6.88561
2023-06-07 18:21:00,1839.57,1839.83,1838.54,1838.85,6.71519
2023-06-07 18:22:00,1838.78,1840.27,1838.78,1840.27,11.79116
2023-06-07 18:23:00,1840.38,1841.84,1840.22,1841.17,14.19321
2023-06-07 18:24:00,1841.13,1841.4,1840.51,1840.89,9.04396
2023-06-07 18:25:00,1840.52,1840.52,1838.93,1839.53,8.34098
2023-06-07 18:26:00,1839.64,1841.01,1839.64,1841.01,9.9575
2023-06-07 18:27:00,1841.0,1841.49,1840.97,1841.49,6.08948
2023-06-07 18:28:00,1841.3,1841.79,1841.15,1841.79,5.64753
2023-06-07 18:29:00,1841.81,1842.75,1841.81,1842.29,6.41119
2023-06-07 18:30:00,1842.29,1842.29,1841.5,1841.57,5.63584
2023-06-07 18:31:00,1841.31,1844.01,1840.89,1844.01,11.20658
2023-06-07 18:32:00,1844.02,1952.94,1842.7,1843.84,30.45647
2023-06-07 18:33:00,1843.82,1846.94,1843.82,1846.94,15.6994
2023-06-07 18:34:00,1846.93,1847.43,1846.01,1846.25,13.67408
2023-06-07 18:35:00,1846.01,1846.06,1846.01,1846.01,2.03492
2023-06-07 18:36:00,1846.01,1846.19,1846.01,1846.03,3.24459
2023-06-07 18:37:00,1846.01,1847.25,1835.51,1846.63,39.14107
2023-06-07 18:38:00,1846.65,1846.9,1844.54,1846.61,18.2086
2023-06-07 18:39:00,1846.22,1846.26,1844.04,1846.22,9.8886
2023-06-07 18:40:00,1846.0,1846.42,1180.0,1809.9,35.5535
2023-06-07 18:41:00,1846.0,1846.48,1802.4,1846.48,12.46916
2023-06-07 18:42:00,1846.51,1846.85,1845.98,1846.65,11.19431
2023-06-07 18:43:00,1846.69,1848.21,1846.69,1847.96,11.05384
2023-06-07 18:44:00,1848.01,1952.94,1836.31,1848.44,47.12233
2023-06-07 18:45:00,1848.01,1848.99,1848.01,1848.18,12.49195
2023-06-07 18:46:00,1848.22,1848.47,1848.01,1848.07,3.93885
2023-06-07 18:47:00,1848.01,1848.05,1848.01,1848.03,1.81167
2023-06-07 18:48:00,1848.01,1848.38,1848.01,1848.38,1.37411
2023-06-07 18:49:00,1848.36,1848.36,1848.01,1848.32,4.99665
2023-06-07 18:50:00,1848.36,1848.37,1848.0,1848.01,1.57996
2023-06-07 18:51:00,1848.02,1848.44,1848.02,1848.29,5.61234
2023-06-07 18:52:00,1848.09,1849.39,1848.09,1849.39,7.0814
2023-06-07 18:53:00,1849.49,1850.27,1848.99,1848.99,19.65354
2023-06-07 18:54:00,1849.01,1849.82,1848.85,1848.85,7.60064
2023-06-07 18:55:00,1848.83,1850.04,1848.83,1850.04,3.2166
2023-06-07 18:56:00,1850.04,1854.04,1849.06,1850.15,33.89466
2023-06-07 18:57:00,1850.19,1850.73,1850.12,1850.68,4.35021
2023-06-07 18:58:00,1850.01,1850.04,1850.01,1850.04,1.42154
2023-06-07 18:59:00,1850.0,1850.04,1850.0,1850.04,1.15671
2023-06-07 19:00:00,1850.01,1850.01,1848.86,1848.87,2.81047
2023-06-07 19:01:00,1848.91,1850.54,1848.91,1850.33,8.23216
2023-06-07 19:02:00,1850.27,1850.27,1850.06,1850.06,2.59458
2023-06-07 19:03:00,1850.01,1850.35,1850.01,1850.18,2.58362
2023-06-07 19:04:00,1850.01,1851.01,1827.0,1851.01,51.50331
2023-06-07 19:05:00,1850.0,1850.0,1850.0,1850.0,0.28092
2023-06-07 19:06:00,1850.01,1850.39,1850.01,1850.39,2.77244
2023-06-07 19:07:00,1850.53,1850.7,1850.02,1850.16,7.97319
2023-06-07 19:08:00,1850.16,1850.44,1850.15,1850.44,2.15161
2023-06-07 19:09:00,1850.27,1851.4,1850.27,1851.4,6.4568
2023-06-07 19:10:00,1850.64,1850.64,1850.01,1850.38,6.89958
2023-06-07 19:11:00,1850.39,1850.5,1850.03,1850.19,4.31822
2023-06-07 19:12:00,1850.16,1850.2,1850.02,1850.05,1.83242
2023-06-07 19:13:00,1850.01,1850.67,1850.01,1850.67,5.40982
2023-06-07 19:14:00,1850.71,1851.63,1850.6,1851.63,8.4133
2023-06-07 19:15:00,1851.65,2007.45,1850.75,1850.75,12.40123
2023-06-07 19:16:00,1850.83,1850.84,1850.27,1850.62,4.66385
2023-06-07 19:17:00,1850.68,1850.93,1850.68,1850.93,2.09088
2023-06-07 19:18:00,1850.76,1850.76,1850.76,1850.76,0.0088
2023-06-07 19:19:00,1850.49,1850.51,1850.49,1850.51,1.0
2023-06-07 19:20:00,1850.43,1850.46,1850.27,1850.27,1.29323
2023-06-07 19:21:00,1850.2,1850.35,1849.15,1850.35,9.90378
2023-06-07 19:22:00,1850.16,1851.17,1850.14,1851.17,3.28542
2023-06-07 19:23:00,1851.17,1851.17,1850.92,1851.0,8.55487
2023-06-07 19:24:00,1851.0,1851.01,1851.0,1851.01,3.06918
2023-06-07 19:25:00,1851.0,1851.0,1851.0,1851.0,0.31333
2023-06-07 19:26:00,1851.01,1851.17,1851.01,1851.17,1.13985
2023-06-07 19:27:00,1851.18,1851.18,1849.9,1850.6,6.33864
2023-06-07 19:28:00,1850.74,1852.52,1850.74,1852.52,7.17326
2023-06-07 19:29:00,1852.5,2007.45,1849.4,1849.4,40.0639
2023-06-07 19:30:00,1851.15,1851.46,1851.14,1851.46,10.55385
2023-06-07 19:31:00,1851.59,1851.78,1851.53,1851.78,3.71094
2023-06-07 19:32:00,1851.78,1851.78,1851.4,1851.4,0.72369
2023-06-07 19:33:00,1851.27,1851.32,1850.87,1850.87,2.90462
2023-06-07 19:34:00,1850.74,1851.2,1850.74,1851.19,5.31744
2023-06-07 19:35:00,1851.21,1851.83,1850.13,1850.13,7.03316
2023-06-07 19:36:00,1850.14,1851.66,1850.14,1851.66,7.89289
2023-06-07 19:37:00,1851.84,1852.14,1851.59,1852.14,9.65398
2023-06-07 19:38:00,1852.16,1852.33,1852.16,1852.33,0.93936
2023-06-07 19:39:00,1851.77,1851.77,1851.2,1851.37,5.36401
2023-06-07 19:40:00,1851.38,1851.46,1851.38,1851.38,1.0082
2023-06-07 19:41:00,1851.03,1851.03,1850.71,1850.71,1.08058
2023-06-07 19:42:00,1850.51,1850.73,1850.36,1850.36,3.02623
2023-06-07 19:43:00,1850.26,1850.31,1849.45,1849.46,16.61011
2023-06-07 19:44:00,1849.45,1849.49,1849.08,1849.37,3.43329
2023-06-07 19:45:00,1849.5,1849.56,1848.54,1848.54,3.22363
2023-06-07 19:46:00,1848.53,1848.92,1848.53,1848.92,3.34473
2023-06-07 19:47:00,1848.99,1848.99,1848.28,1848.84,5.60329
2023-06-07 19:48:00,1848.84,1848.99,1848.38,1848.38,2.3413
2023-06-07 19:49:00,1848.35,1848.45,1848.06,1848.45,2.00785
2023-06-07 19:50:00,1848.44,1848.63,1848.38,1848.63,4.01573
2023-06-07 19:51:00,1848.63,1848.97,1848.63,1848.7,4.36516
2023-06-07 19:52:00,1848.52,1849.06,1848.52,1849.06,3.05526
2023-06-07 19:53:00,1849.07,1849.27,1849.0,1849.12,3.91425
2023-06-07 19:54:00,1849.09,1849.4,1849.09,1849.4,2.28728
2023-06-07 19:55:00,1849.46,1849.59,1849.46,1849.59,1.7139
2023-06-07 19:56:00,1849.75,1849.75,1849.72,1849.72,1.0
2023-06-07 19:57:00,1848.45,1848.89,1848.45,1848.89,3.03159
2023-06-07 19:58:00,1848.93,1849.41,1848.92,1849.4,4.47171
2023-06-07 19:59:00,1849.28,1849.42,1849.01,1849.42,2.50909
2023-06-07 20:00:00,1849.48,1849.71,1849.42,1849.42,2.77358
2023-06-07 20:01:00,1849.43,1849.46,1848.65,1848.68,1.34616
2023-06-07 20:02:00,1848.69,1848.69,1847.37,1847.9,4.09687
2023-06-07 20:03:00,1847.8,1848.54,1847.8,1848.54,6.24297
2023-06-07 20:04:00,1848.54,1848.92,1847.85,1848.92,17.4371
2023-06-07 20:05:00,1848.92,1849.43,1848.92,1849.43,3.6395
2023-06-07 20:06:00,1849.48,1849.48,1849.48,1849.48,0.51366
2023-06-07 20:07:00,1849.48,1849.48,1849.48,1849.48,0.0
2023-06-07 20:08:00,1849.5,1849.51,1848.2,1848.44,5.32177
2023-06-07 20:09:00,1848.32,1848.37,1848.3,1848.32,2.41208
2023-06-07 20:10:00,1848.37,1848.44,1848.16,1848.23,2.83619
2023-06-07 20:11:00,1848.27,1848.9,1848.27,1848.9,3.72086
2023-06-07 20:12:00,1848.9,1849.91,1848.85,1849.91,8.74746
2023-06-07 20:13:00,1849.98,1850.98,1849.91,1850.98,6.25952
2023-06-07 20:14:00,1850.98,1850.98,1850.52,1850.52,4.47511
2023-06-07 20:15:00,1849.78,1850.29,1849.78,1850.15,6.52398
2023-06-07 20:16:00,1850.23,1851.05,1850.23,1850.86,8.35915
2023-06-07 20:17:00,1850.35,1850.35,1849.08,1849.1,3.18409
2023-06-07 20:18:00,1848.9,1848.94,1848.54,1848.54,5.09516
2023-06-07 20:19:00,1848.31,1848.36,1847.77,1847.77,1.6499
2023-06-07 20:20:00,1847.77,1848.57,1847.77,1848.57,8.22032
2023-06-07 20:21:00,1848.66,1849.0,1848.6,1849.0,3.56301
2023-06-07 20:22:00,1849.06,1851.19,1849.05,1851.19,8.7732
2023-06-07 20:23:00,1851.19,1851.19,1849.72,1849.72,2.6324
2023-06-07 20:24:00,1849.66,1849.72,1849.66,1849.66,1.09221
2023-06-07 20:25:00,1849.49,1849.53,1849.13,1849.19,2.35185
2023-06-07 20:26:00,1849.34,1849.35,1849.34,1849.35,1.0
2023-06-07 20:27:00,1849.34,1850.06,1849.34,1849.74,3.67064
2023-06-07 20:28:00,1849.54,1849.88,1849.54,1849.88,5.68166
2023-06-07 20:29:00,1849.59,1850.66,1849.59,1850.66,4.98891
2023-06-07 20:30:00,1850.5,1850.99,1849.64,1849.65,5.61553
2023-06-07 20:31:00,1849.69,1849.77,1849.69,1849.74,1.8001
2023-06-07 20:32:00,1849.66,1850.05,1849.66,1850.05,3.48135
2023-06-07 20:33:00,1850.22,1850.22,1849.28,1849.28,2.21108
2023-06-07 20:34:00,1849.15,1849.2,1849.15,1849.2,1.0
2023-06-07 20:35:00,1849.15,1849.34,1849.15,1849.34,1.81139
2023-06-07 20:36:00,1849.27,1850.47,1849.25,1850.47,7.69158
2023-06-07 20:37:00,1849.93,1849.93,1848.56,1848.61,3.82853
2023-06-07 20:38:00,1848.63,1849.24,1848.63,1849.24,4.86699
2023-06-07 20:39:00,1849.24,1849.72,1849.16,1849.72,5.30927
2023-06-07 20:40:00,1849.57,1849.68,1849.57,1849.68,1.89769
2023-06-07 20:41:00,1849.7,1850.45,1849.7,1850.45,3.62659
2023-06-07 20:42:00,1850.47,1851.13,1850.47,1851.13,4.53317
2023-06-07 20:43:00,1851.15,1851.16,1851.15,1851.16,0.89675
2023-06-07 20:44:00,1850.98,1851.24,1850.67,1851.24,5.12758
2023-06-07 20:45:00,1851.29,2064.56,1850.05,1850.05,36.09405
2023-06-07 20:46:00,1849.9,1849.94,1849.9,1849.94,1.0
2023-06-07 20:47:00,1849.37,1849.41,1848.98,1848.98,1.9253
2023-06-07 20:48:00,1848.88,1848.94,1848.17,1848.69,7.13007
2023-06-07 20:49:00,1848.68,1849.15,1848.68,1849.15,5.17535
2023-06-07 20:50:00,1849.19,1849.9,1849.19,1849.9,11.59608
2023-06-07 20:51:00,1849.98,1851.26,1849.96,1851.26,10.43358
2023-06-07 20:52:00,1851.2,1851.47,1851.2,1851.47,2.51751
2023-06-07 20:53:00,1851.25,1851.65,1851.25,1851.37,6.08753
2023-06-07 20:54:00,1851.38,1851.59,1851.12,1851.12,5.63041
2023-06-07 20:55:00,1850.15,1852.21,1850.01,1850.39,18.26891
2023-06-07 20:56:00,1850.02,1850.41,1850.02,1850.41,3.26974
2023-06-07 20:57:00,1850.41,1850.41,1850.35,1850.35,1.0
2023-06-07 20:58:00,1850.16,1850.82,1850.15,1850.82,8.32215
2023-06-07 20:59:00,1850.81,1851.03,1850.69,1850.69,4.13355
2023-06-07 21:00:00,1850.37,1850.92,1849.73,1849.73,6.05447
2023-06-07 21:01:00,1849.64,1849.67,1848.94,1848.95,1.99087
2023-06-07 21:02:00,1848.99,1849.03,1848.99,1849.0,1.43791
2023-06-07 21:03:00,1848.63,1848.65,1847.11,1847.11,3.48961
2023-06-07 21:04:00,1847.13,1847.22,1846.3,1846.59,6.67651
2023-06-07 21:05:00,1846.63,1847.27,1846.63,1847.27,5.13643
2023-06-07 21:06:00,1847.28,1847.53,1847.24,1847.53,5.75116
2023-06-07 21:07:00,1847.63,1848.22,1847.63,1848.22,5.31382
2023-06-07 21:08:00,1848.5,1848.68,1848.5,1848.68,1.74702
2023-06-07 21:09:00,1848.26,1848.26,1848.05,1848.05,0.61636
2023-06-07 21:10:00,1847.8,1847.82,1847.5,1847.52,2.26108
2023-06-07 21:11:00,1847.31,1847.34,1847.31,1847.31,1.33021
2023-06-07 21:12:00,1846.84,1846.84,1846.0,1846.0,2.61568
2023-06-07 21:13:00,1845.93,1845.96,1765.0,1842.61,17.76805
2023-06-07 21:14:00,1842.64,1842.84,1841.33,1842.49,17.36351
2023-06-07 21:15:00,1842.38,1842.54,1841.62,1841.7,4.47951
2023-06-07 21:16:00,1841.5,1842.19,1841.42,1842.19,7.90864
2023-06-07 21:17:00,1842.21,1842.85,1842.21,1842.85,5.47551
2023-06-07 21:18:00,1842.86,1843.56,1842.86,1843.56,6.9206
2023-06-07 21:19:00,1843.56,1844.26,1843.56,1844.19,6.65253
2023-06-07 21:20:00,1844.08,1844.88,1844.08,1844.88,6.44659
2023-06-07 21:21:00,1845.0,1845.1,1844.81,1844.91,3.49315
2023-06-07 21:22:00,1844.67,1844.67,1842.28,1842.72,5.35335
2023-06-07 21:23:00,1842.79,1842.81,1841.64,1841.64,3.78248
2023-06-07 21:24:00,1841.65,1841.7,1840.21,1840.72,5.31071
2023-06-07 21:25:00,1840.61,1840.74,1839.01,1840.09,9.31696
2023-06-07 21:26:00,1840.24,1840.5,1840.13,1840.5,5.68498
2023-06-07 21:27:00,1840.49,1840.92,1840.41,1840.92,9.92015
2023-06-07 21:28:00,1840.95,1842.35,1840.95,1842.35,9.88275
2023-06-07 21:29:00,1842.37,1842.58,1841.42,1841.77,7.14996
2023-06-07 21:30:00,1841.82,1842.64,1841.82,1842.64,8.39738
2023-06-07 21:31:00,1842.69,1842.91,1842.5,1842.5,5.99312
2023-06-07 21:32:00,1842.5,1843.09,1842.5,1843.09,4.00052
2023-06-07 21:33:00,1843.23,1843.42,1843.19,1843.41,5.26044
2023-06-07 21:34:00,1843.41,1843.41,1843.41,1843.41,0.0
2023-06-07 21:35:00,1843.29,1843.54,1843.29,1843.54,4.42298
2023-06-07 21:36:00,1843.57,1843.6,1843.53,1843.6,1.45021
2023-06-07 21:37:00,1842.57,1842.57,1842.51,1842.51,0.81407
2023-06-07 21:38:00,1842.19,1842.22,1842.19,1842.2,1.52876
2023-06-07 21:39:00,1842.18,1842.18,1842.14,1842.14,1.0
2023-06-07 21:40:00,1842.19,1842.21,1842.19,1842.21,1.2
2023-06-07 21:41:00,1842.19,1842.3,1842.19,1842.22,1.2
2023-06-07 21:42:00,1842.21,1842.3,1842.14,1842.23,2.20493
2023-06-07 21:43:00,1842.14,1842.43,1842.14,1842.43,3.14532
2023-06-07 21:44:00,1842.43,1842.43,1842.43,1842.43,0.0
2023-06-07 21:45:00,1842.5,1842.5,1842.49,1842.5,0.64307
2023-06-07 21:46:00,1842.5,1842.5,1842.5,1842.5,0.0
2023-06-07 21:47:00,1842.39,1842.44,1842.39,1842.44,1.0
2023-06-07 21:48:00,1842.44,1842.5,1842.42,1842.42,1.912
2023-06-07 21:49:00,1842.42,1842.49,1842.42,1842.49,1.0
2023-06-07 21:50:00,1842.38,1842.38,1842.35,1842.35,1.10312
2023-06-07 21:51:00,1842.35,1842.35,1842.26,1842.26,0.99584
2023-06-07 21:52:00,1842.26,1842.26,1842.26,1842.26,0.0
2023-06-07 21:53:00,1842.26,1842.26,1841.78,1841.78,1.59976
2023-06-07 21:54:00,1841.66,1841.74,1840.18,1840.18,1.93335
2023-06-07 21:55:00,1840.18,1840.34,1840.1,1840.34,2.06204
2023-06-07 21:56:00,1840.34,1840.34,1840.34,1840.34,0.2
2023-06-07 21:57:00,1840.33,1840.43,1840.25,1840.43,2.33424
2023-06-07 21:58:00,1840.43,1840.5,1840.43,1840.44,1.61831
2023-06-07 21:59:00,1840.34,1840.34,1840.13,1840.15,1.16161
2023-06-07 22:00:00,1840.24,1840.24,1840.19,1840.2,1.28875
2023-06-07 22:01:00,1840.2,1840.25,1840.05,1840.06,2.07711
2023-06-07 22:02:00,1840.18,1840.3,1840.04,1840.04,1.05917
2023-06-07 22:03:00,1840.04,1840.05,1839.95,1840.05,3.52912
2023-06-07 22:04:00,1840.05,1840.07,1840.05,1840.07,1.03471
2023-06-07 22:05:00,1840.16,1840.16,1840.12,1840.12,1.27171
2023-06-07 22:06:00,1840.16,1840.21,1840.16,1840.21,1.0
2023-06-07 22:07:00,1840.21,1840.23,1840.09,1840.09,1.91838
2023-06-07 22:08:00,1840.09,1840.25,1840.09,1840.21,1.07545
2023-06-07 22:09:00,1840.14,1845.68,1760.0,1839.53,32.50296
2023-06-07 22:10:00,1839.62,1839.62,1839.21,1839.21,3.31241
2023-06-07 22:11:00,1839.21,1839.21,1839.09,1839.09,1.00005
2023-06-07 22:12:00,1839.09,1839.09,1838.95,1838.95,4.0
2023-06-07 22:13:00,1839.01,1839.33,1838.92,1839.33,3.29277
2023-06-07 22:14:00,1839.43,1840.16,1839.43,1840.16,3.75027
2023-06-07 22:15:00,1840.2,1841.21,1840.19,1841.21,6.55169
2023-06-07 22:16:00,1841.38,1842.34,1841.21,1841.96,9.59759
2023-06-07 22:17:00,1841.77,1842.0,1840.7,1841.2,7.46595
2023-06-07 22:18:00,1841.42,1842.39,1841.42,1842.33,4.02191
2023-06-07 22:19:00,1842.34,1842.37,1842.13,1842.16,2.05224
2023-06-07 22:20:00,1842.24,1842.67,1842.24,1842.67,4.57212
2023-06-07 22:21:00,1842.67,1842.67,1842.67,1842.67,0.0
2023-06-07 22:22:00,1842.51,1843.8,1842.51,1843.03,10.04688
2023-06-07 22:23:00,1842.92,1842.92,1842.7,1842.78,4.58928
2023-06-07 22:24:00,1842.78,1842.87,1842.77,1842.77,1.56393
2023-06-07 22:25:00,1842.77,1842.77,1842.32,1842.32,0.79242
2023-06-07 22:26:00,1842.33,1842.41,1842.32,1842.32,1.3032
2023-06-07 22:27:00,1842.33,1844.1,1842.33,1844.1,9.00988
2023-06-07 22:28:00,1844.12,1844.3,1843.13,1843.13,10.15439
2023-06-07 22:29:00,1843.37,1844.29,1843.37,1844.29,2.91931
2023-06-07 22:30:00,1844.26,1844.28,1844.17,1844.28,1.79653
2023-06-07 22:31:00,1843.87,1843.87,1843.68,1843.68,0.50402
2023-06-07 22:32:00,1843.17,1843.18,1843.17,1843.18,1.0
2023-06-07 22:33:00,1842.78,1842.78,1842.36,1842.36,1.95069
2023-06-07 22:34:00,1842.36,1845.78,1820.29,1841.51,37.72756
2023-06-07 22:35:00,1841.51,1841.55,1840.13,1840.13,3.19541
2023-06-07 22:36:00,1840.04,1840.04,1838.27,1838.57,7.41299
2023-06-07 22:37:00,1838.51,1840.37,1838.51,1840.01,4.50539
2023-06-07 22:38:00,1840.0,1840.0,1839.0,1839.0,2.79365
2023-06-07 22:39:00,1839.02,1839.07,1837.04,1837.04,3.32442
2023-06-07 22:40:00,1836.1,1836.19,1833.85,1834.12,7.65472
2023-06-07 22:41:00,1834.12,1835.23,1834.12,1835.23,4.96718
2023-06-07 22:42:00,1835.21,1835.23,1834.36,1834.36,3.87723
2023-06-07 22:43:00,1834.02,1834.11,1833.46,1833.67,3.2572
2023-06-07 22:44:00,1833.89,1872.36,1833.89,1836.07,22.83753
2023-06-07 22:45:00,1836.07,1837.57,1836.0,1837.57,6.14919
2023-06-07 22:46:00,1837.48,1837.64,1837.47,1837.64,2.10438
2023-06-07 22:47:00,1837.54,1837.58,1837.53,1837.53,1.1522
2023-06-07 22:48:00,1837.53,1837.53,1837.53,1837.53,0.0
2023-06-07 22:49:00,1837.54,1837.86,1837.54,1837.64,1.64846
2023-06-07 22:50:00,1837.76,1837.8,1837.64,1837.8,1.59062
2023-06-07 22:51:00,1837.6,1837.69,1837.23,1837.24,1.96322
2023-06-07 22:52:00,1837.42,1837.5,1837.42,1837.5,1.1522
2023-06-07 22:53:00,1837.06,1837.06,1835.33,1835.33,2.59728
2023-06-07 22:54:00,1835.04,1835.04,1824.13,1825.09,20.86997
2023-06-07 22:55:00,1825.09,1834.24,1100.0,1830.87,26.30937
2023-06-07 22:56:00,1830.74,1830.75,1822.5,1827.16,28.48492
2023-06-07 22:57:00,1827.17,1827.29,1824.94,1825.8,16.52413
2023-06-07 22:58:00,1825.8,1825.8,1822.86,1823.26,12.92303
2023-06-07 22:59:00,1823.62,1824.15,1821.75,1822.16,17.61192
2023-06-07 23:00:00,1822.43,1827.27,1821.56,1824.57,23.18736
2023-06-07 23:01:00,1824.68,1824.76,1824.19,1824.76,47.73965
2023-06-07 23:02:00,1824.76,1824.76,1824.67,1824.76,48.53631
2023-06-07 23:03:00,1824.76,1827.75,1824.76,1827.05,17.96993
2023-06-07 23:04:00,1826.9,1827.07,1825.58,1826.07,8.54002
2023-06-07 23:05:00,1826.1,1826.34,1825.14,1825.32,6.55592
2023-06-07 23:06:00,1825.32,1826.62,1825.32,1825.35,20.633
2023-06-07 23:07:00,1825.25,1826.39,1824.94,1826.39,10.11692
2023-06-07 23:08:00,1826.45,1828.81,1826.45,1828.81,13.86957
2023-06-07 23:09:00,1828.3,1829.28,1828.3,1829.07,7.90089
2023-06-07 23:10:00,1829.13,1829.96,1828.95,1829.96,11.99841
2023-06-07 23:11:00,1829.6,1829.6,1828.96,1829.1,2.70599
2023-06-07 23:12:00,1828.97,1829.05,1828.97,1829.05,1.0
2023-06-07 23:13:00,1828.97,1831.47,1828.97,1831.47,11.40473
2023-06-07 23:14:00,1831.47,1832.29,1830.89,1832.29,10.57134
2023-06-07 23:15:00,1831.9,1831.9,1830.46,1831.4,9.28029
2023-06-07 23:16:00,1831.28,1832.86,1831.28,1832.86,14.41094
2023-06-07 23:17:00,1832.86,1834.18,1832.86,1833.37,15.99442
2023-06-07 23:18:00,1833.32,1833.63,1832.51,1832.62,7.34745
2023-06-07 23:19:00,1832.8,1832.9,1832.67,1832.75,3.29161
2023-06-07 23:20:00,1832.76,1832.88,1831.51,1831.51,5.26946
2023-06-07 23:21:00,1831.36,1831.49,1831.05,1831.05,4.50996
2023-06-07 23:22:00,1831.05,1831.07,555.0,1830.04,14.20515
2023-06-07 23:23:00,1830.13,1830.77,1828.83,1830.77,16.23678
2023-06-07 23:24:00,1830.98,1831.23,1829.74,1829.74,8.28505
2023-06-07 23:25:00,1829.78,1829.84,1828.9,1828.9,7.14442
2023-06-07 23:26:00,1828.58,1829.41,1827.11,1829.3,13.79831
2023-06-07 23:27:00,1828.75,1828.84,1827.69,1827.83,5.97772
2023-06-07 23:28:00,1827.71,1827.76,1827.32,1827.36,4.95627
2023-06-07 23:29:00,1827.42,1873.29,1827.29,1827.88,20.13564
2023-06-07 23:30:00,1827.84,1828.39,1827.62,1827.95,9.01819
2023-06-07 23:31:00,1827.99,1831.31,1827.99,1831.03,15.60589
2023-06-07 23:32:00,1830.55,1830.55,1829.05,1829.49,8.11927
2023-06-07 23:33:00,1829.62,1830.04,1829.38,1830.04,6.07603
